test_name,sector,district,age,low_val_pct,normal_pct,high_val_pct
hdl,general,Eilat,51-65,0.214,0.7859999999999999,0.0
ldl,haredi,Haifa,04-08,0.0,0.78,0.22
hba1c,general,Eilat,51-65,0.001,0.483,0.516
chol,arab,Dan - Petach Tikva,31-50,0.0,0.721,0.27899999999999997
albumin,general,South,51-65,0.023,0.976,0.0
mgb,arab,Jerusalem,09-13,0.005,0.6,0.395
ldl,general,North,80+,0.0,0.434,0.5660000000000001
albumin,arab,Central,31-50,0.024,0.976,0.0
nonhdl,haredi,Dan - Petach Tikva,51-65,0.0,0.637,0.363
hba1c,general,Dan - Petach Tikva,19-21,0.005,0.82,0.175
hdl,general,North,66-79,0.196,0.804,0.0
b12,general,North,19-21,0.013000000000000001,0.82,0.16699999999999998
transf,general,Sharon - Shomron,22-30,0.023,0.865,0.111
znb,general,Sharon - Shomron,66-79,0.08,0.889,0.031
hb,haredi,Haifa,31-50,0.23,0.77,0.0
hdl,arab,Dan - Petach Tikva,80+,0.318,0.682,0.0
b12,general,Eilat,04-08,0.0,0.505,0.495
hb,arab,Jerusalem,14-18,0.257,0.682,0.062
iron,general,Haifa,22-30,0.124,0.8029999999999999,0.073
albumin,general,South,01-03,0.043,0.9570000000000001,0.0
ferritin,arab,South,04-08,0.166,0.8140000000000001,0.02
trig,general,Tel Aviv,19-21,0.0,0.917,0.083
ldl,general,Eilat,14-18,0.0,0.752,0.248
hba1c,haredi,North,31-50,0.0,0.698,0.302
hb,general,Haifa,09-13,0.217,0.775,0.008
trig,arab,Dan - Petach Tikva,01-03,0.0,0.978,0.022000000000000002
chol,general,South,09-13,0.0,0.9470000000000001,0.053
hba1c,general,Sharon - Shomron,22-30,0.001,0.878,0.121
hdl,haredi,Central,14-18,0.24600000000000002,0.754,0.0
vitaminD,arab,Sharon - Shomron,51-65,0.89,0.092,0.019
vitaminD,arab,Haifa,04-08,0.8540000000000001,0.14400000000000002,0.002
hba1c,arab,Jerusalem,01-03,0.0,0.9570000000000001,0.043
albumin,arab,Jerusalem,22-30,0.012,0.986,0.002
hba1c,general,South,14-18,0.003,0.92,0.077
chol,general,Sharon - Shomron,19-21,0.0,0.919999999999999,0.08900000000000001
ferritin,haredi,Haifa,22-30,0.149,0.846,0.005
mgb,haredi,Central,01-03,0.0,0.9259999999999999,0.07400000000000001
vitaminD,arab,North,22-30,0.882,0.11,0.008
mgb,arab,Jerusalem,22-30,0.003,0.996,0.001
b12,general,Central,22-30,0.085,0.898,0.017
hba1c,arab,Dan - Petach Tikva,22-30,0.0,0.8029999999999999,0.19699999999999998
iron,haredi,Jerusalem,19-21,0.179,0.7509999999999999,0.07
ferritin,arab,South,51-65,0.092,0.828,0.081
hba1c,haredi,Dan - Petach Tikva,51-65,0.0,0.364,0.636
trig,general,Tel Aviv,09-13,0.0,0.934,0.066
hb,general,Sharon - Shomron,01-03,0.129,0.871,0.001
hdl,general,North,22-30,0.174,0.826,0.0
transf,general,Sharon - Shomron,80+,0.23,0.754,0.015
hdl,arab,Haifa,01-03,0.205,0.795,0.0
trig,haredi,Jerusalem,04-08,0.0,0.937,0.063
iron,haredi,Dan - Petach Tikva,04-08,0.262,0.655,0.083
ldl,general,Dan - Petach Tikva,09-13,0.0,0.7490000000000001,0.251
albumin,arab,Jerusalem,14-18,0.003,0.9940000000000001,0.003
chol,general,Sharon - Shomron,09-13,0.0,0.9440000000000001,0.055999999999999994
ferritin,arab,Jerusalem,31-50,0.19699999999999998,0.772,0.031
mgb,general,South,04-08,0.006999999999999999,0.461,0.5329999999999999
ferritin,general,Central,19-21,0.215,0.779,0.006
trig,haredi,South,22-30,0.0,0.8390000000000001,0.161
folacid,arab,Sharon - Shomron,09-13,0.419,0.581,0.0
ldl,arab,South,09-13,0.0,0.774,0.226
albumin,haredi,Central,01-03,0.048,0.9520000000000001,0.0
trig,haredi,North,09-13,0.0,0.914,0.086
mgb,general,Jerusalem,80+,0.027000000000000003,0.948,0.025
trig,general,Haifa,14-18,0.0,0.9179999999999999,0.08199999999999999
hb,haredi,Jerusalem,19-21,0.134,0.863,0.003
folacid,general,South,66-79,0.275,0.725,0.0
vitaminD,general,Tel Aviv,80+,0.6809999999999999,0.29600000000000004,0.023
hb,general,Tel Aviv,14-18,0.285,0.6829999999999999,0.033
b12,general,Haifa,22-30,0.07400000000000001,0.909,0.017
mgb,general,Sharon - Shomron,04-08,0.005,0.618,0.37799999999999995
ferritin,arab,South,19-21,0.249,0.735,0.016
albumin,arab,Haifa,01-03,0.008,0.991,0.001
hdl,haredi,Haifa,04-08,0.125,0.875,0.0
b12,arab,Jerusalem,01-03,0.021,0.946,0.033
znb,general,Haifa,31-50,0.037000000000000005,0.943,0.019
iron,general,Tel Aviv,14-18,0.159,0.782,0.059000000000000004
b12,haredi,North,14-18,0.006,0.82,0.174
vitaminD,arab,Haifa,01-03,0.8270000000000001,0.17300000000000001,0.0
mgb,arab,South,80+,0.094,0.89,0.017
folacid,general,Sharon - Shomron,31-50,0.256,0.7440000000000001,0.0
iron,haredi,North,14-18,0.243,0.716,0.040999999999999995
albumin,arab,Dan - Petach Tikva,80+,0.213,0.787,0.0
hba1c,general,South,09-13,0.001,0.9209999999999999,0.078
b12,haredi,Jerusalem,04-08,0.006,0.968,0.025
transf,general,South,14-18,0.008,0.888,0.10400000000000001
vitaminD,general,Tel Aviv,66-79,0.6940000000000001,0.29,0.017
hdl,general,South,14-18,0.207,0.7929999999999999,0.0
mgb,arab,South,66-79,0.1,0.89,0.011000000000000001
b12,general,Jerusalem,01-03,0.006,0.925,0.069
hb,general,Tel Aviv,01-03,0.122,0.877,0.001
hb,haredi,Sharon - Shomron,51-65,0.182,0.8059999999999999,0.012
folacid,general,Haifa,14-18,0.39799999999999996,0.602,0.0
hb,arab,Sharon - Shomron,66-79,0.382,0.615,0.003
iron,general,South,14-18,0.231,0.725,0.044000000000000004
hb,haredi,North,01-03,0.162,0.838,0.0
hdl,general,Haifa,04-08,0.091,0.909,0.0
ferritin,haredi,Dan - Petach Tikva,19-21,0.16899999999999998,0.83,0.002
ferritin,haredi,Sharon - Shomron,14-18,0.261,0.7390000000000001,0.0
mgb,general,Haifa,80+,0.053,0.919,0.027000000000000003
ldl,general,Haifa,09-13,0.0,0.8190000000000001,0.18100000000000002
hdl,general,North,31-50,0.214,0.7859999999999999,0.0
nonhdl,arab,Central,04-08,0.0,0.948,0.052000000000000005
folacid,general,Sharon - Shomron,19-21,0.405,0.595,0.0
iron,general,Central,19-21,0.20199999999999999,0.735,0.063
b12,arab,Dan - Petach Tikva,04-08,0.01,0.975,0.015
trig,general,Sharon - Shomron,22-30,0.0,0.855,0.145
hdl,general,Haifa,19-21,0.161,0.8390000000000001,0.0
folacid,general,Dan - Petach Tikva,80+,0.28600000000000003,0.7140000000000001,0.0
trig,general,North,66-79,0.0,0.715,0.285
albumin,arab,Jerusalem,04-08,0.008,0.991,0.0
b12,arab,South,51-65,0.004,0.831,0.165
trig,general,South,14-18,0.0,0.919999999999999,0.08900000000000001
b12,haredi,Haifa,51-65,0.044000000000000004,0.927,0.028999999999999998
iron,general,Jerusalem,80+,0.27,0.7190000000000001,0.011000000000000001
mgb,general,South,22-30,0.031,0.9640000000000001,0.005
mgb,general,Tel Aviv,04-08,0.006,0.6709999999999999,0.32299999999999995
albumin,arab,Haifa,14-18,0.001,0.9690000000000001,0.028999999999999998
ferritin,arab,North,31-50,0.261,0.698,0.040999999999999995
ferritin,general,Tel Aviv,14-18,0.185,0.812,0.002
ldl,haredi,Jerusalem,19-21,0.0,0.74,0.26
chol,arab,North,01-03,0.0,0.97,0.03
trig,general,Eilat,51-65,0.0,0.657,0.34299999999999997
chol,arab,North,51-65,0.0,0.669,0.331
hb,general,Eilat,14-18,0.256,0.687,0.057
nonhdl,general,Eilat,22-30,0.0,0.8390000000000001,0.161
ldl,general,South,51-65,0.0,0.358,0.642
b12,general,Dan - Petach Tikva,51-65,0.073,0.894,0.033
chol,general,Central,51-65,0.0,0.61,0.39
vitaminD,arab,Sharon - Shomron,01-03,0.882,0.11800000000000001,0.0
mgb,general,Tel Aviv,51-65,0.019,0.977,0.004
albumin,general,Sharon - Shomron,19-21,0.019,0.975,0.006
albumin,general,Eilat,04-08,0.006,0.991,0.003
chol,general,Tel Aviv,31-50,0.0,0.708,0.292
ferritin,arab,North,22-30,0.21100000000000002,0.768,0.021
hdl,haredi,Dan - Petach Tikva,22-30,0.20199999999999999,0.7979999999999999,0.0
folacid,arab,North,51-65,0.223,0.777,0.0
nonhdl,arab,Dan - Petach Tikva,01-03,0.0,0.991,0.009000000000000001
b12,general,Sharon - Shomron,09-13,0.026000000000000002,0.956,0.018000000000000002
folacid,haredi,Jerusalem,22-30,0.204,0.7959999999999999,0.0
transf,haredi,Jerusalem,80+,0.22699999999999998,0.7490000000000001,0.024
transf,general,Eilat,09-13,0.002,0.893,0.105
ldl,general,Tel Aviv,19-21,0.0,0.7070000000000001,0.293
nonhdl,haredi,Central,09-13,0.0,0.975,0.025
chol,haredi,North,22-30,0.0,0.8390000000000001,0.161
nonhdl,arab,Dan - Petach Tikva,80+,0.0,0.83,0.17
vitaminD,general,South,04-08,0.716,0.27399999999999997,0.01
hba1c,general,Central,19-21,0.0,0.8640000000000001,0.136
iron,arab,Central,22-30,0.314,0.662,0.024
iron,general,Jerusalem,66-79,0.191,0.79,0.019
trig,arab,Central,01-03,0.0,0.9420000000000001,0.057999999999999996
iron,arab,North,66-79,0.364,0.627,0.009000000000000001
transf,general,Eilat,51-65,0.063,0.89,0.047
trig,arab,Dan - Petach Tikva,19-21,0.0,0.902,0.098
hb,arab,Jerusalem,09-13,0.19,0.799,0.011000000000000001
folacid,general,Jerusalem,51-65,0.205,0.795,0.0
trig,general,Dan - Petach Tikva,66-79,0.0,0.706,0.294
b12,arab,Sharon - Shomron,80+,0.16399999999999998,0.74,0.095
transf,general,South,22-30,0.018000000000000002,0.857,0.124
chol,haredi,South,31-50,0.0,0.7340000000000001,0.266
ldl,haredi,South,19-21,0.0,0.747,0.253
iron,haredi,South,22-30,0.20199999999999999,0.743,0.055
iron,general,Sharon - Shomron,51-65,0.138,0.841,0.021
trig,haredi,Haifa,66-79,0.0,0.745,0.255
b12,general,Central,80+,0.064,0.8320000000000001,0.10400000000000001
hba1c,arab,Central,31-50,0.0,0.496,0.504
mgb,arab,Jerusalem,51-65,0.017,0.977,0.006
chol,general,Haifa,14-18,0.0,0.9470000000000001,0.053
hb,arab,Sharon - Shomron,31-50,0.251,0.7440000000000001,0.005
nonhdl,arab,Haifa,09-13,0.0,0.9670000000000001,0.033
iron,general,Sharon - Shomron,01-03,0.294,0.64,0.067
hdl,general,Sharon - Shomron,22-30,0.171,0.8290000000000001,0.0
vitaminD,haredi,Central,01-03,0.73,0.254,0.017
mgb,haredi,Central,51-65,0.02,0.977,0.002
mgb,general,Sharon - Shomron,80+,0.055,0.927,0.018000000000000002
ferritin,general,Central,09-13,0.257,0.741,0.002
hdl,general,North,80+,0.191,0.809,0.0
nonhdl,haredi,Central,01-03,0.0,0.965,0.035
ldl,general,Sharon - Shomron,22-30,0.0,0.585,0.415
hba1c,general,North,80+,0.001,0.342,0.657
iron,haredi,North,09-13,0.297,0.6409999999999999,0.062
hdl,arab,Jerusalem,22-30,0.287,0.713,0.0
hba1c,general,South,01-03,0.003,0.9490000000000001,0.048
hdl,general,Eilat,14-18,0.136,0.8640000000000001,0.0
chol,general,Central,22-30,0.0,0.8320000000000001,0.168
transf,general,Haifa,04-08,0.006,0.972,0.023
mgb,haredi,South,66-79,0.066,0.92,0.015
b12,haredi,Jerusalem,01-03,0.005,0.915,0.08
folacid,haredi,Central,04-08,0.127,0.873,0.0
hb,haredi,South,22-30,0.271,0.726,0.003
ldl,arab,Sharon - Shomron,19-21,0.0,0.669,0.331
hdl,haredi,South,31-50,0.235,0.765,0.0
albumin,arab,Jerusalem,51-65,0.019,0.981,0.0
transf,arab,Dan - Petach Tikva,22-30,0.063,0.795,0.142
znb,arab,Haifa,09-13,0.0,0.985,0.015
albumin,arab,Jerusalem,01-03,0.028999999999999998,0.971,0.0
b12,arab,Dan - Petach Tikva,19-21,0.09,0.9009999999999999,0.009000000000000001
transf,general,Sharon - Shomron,66-79,0.107,0.866,0.027000000000000003
chol,arab,Central,19-21,0.0,0.93,0.07
b12,general,Jerusalem,14-18,0.066,0.92,0.013000000000000001
hdl,arab,Central,66-79,0.3,0.7,0.0
folacid,general,Central,66-79,0.23800000000000002,0.762,0.0
b12,haredi,Central,80+,0.067,0.855,0.078
hdl,arab,Central,31-50,0.34600000000000003,0.654,0.0
albumin,arab,Jerusalem,09-13,0.006,0.993,0.0
mgb,arab,Central,66-79,0.044000000000000004,0.938,0.018000000000000002
transf,general,South,51-65,0.055999999999999994,0.909,0.035
iron,general,Dan - Petach Tikva,31-50,0.11800000000000001,0.828,0.054000000000000006
transf,general,Tel Aviv,22-30,0.021,0.9,0.079
iron,haredi,Haifa,31-50,0.193,0.77,0.037000000000000005
hb,general,Sharon - Shomron,51-65,0.122,0.873,0.005
znb,general,Sharon - Shomron,80+,0.18600000000000003,0.8140000000000001,0.0
znb,arab,North,14-18,0.083,0.897,0.02
hba1c,general,Haifa,09-13,0.0,0.89,0.11
vitaminD,general,Eilat,31-50,0.7440000000000001,0.24100000000000002,0.015
b12,arab,Haifa,80+,0.16,0.764,0.076
albumin,general,North,31-50,0.024,0.976,0.0
hb,general,Haifa,22-30,0.152,0.8440000000000001,0.004
chol,general,Dan - Petach Tikva,14-18,0.0,0.9420000000000001,0.057999999999999996
chol,arab,Sharon - Shomron,14-18,0.0,0.95,0.05
hb,general,Dan - Petach Tikva,19-21,0.16699999999999998,0.83,0.003
hba1c,arab,Jerusalem,14-18,0.001,0.961,0.038
mgb,general,Eilat,22-30,0.024,0.9470000000000001,0.028999999999999998
ldl,general,North,66-79,0.0,0.485,0.515
hba1c,arab,Central,66-79,0.0,0.16,0.84
albumin,arab,Dan - Petach Tikva,66-79,0.055,0.945,0.0
vitaminD,arab,Haifa,66-79,0.871,0.11900000000000001,0.01
ldl,haredi,Central,51-65,0.0,0.373,0.627
b12,arab,Dan - Petach Tikva,31-50,0.09300000000000001,0.8909999999999999,0.016
ldl,general,Tel Aviv,66-79,0.0,0.527,0.473
transf,arab,Central,09-13,0.0,0.897,0.10300000000000001
ldl,arab,Jerusalem,14-18,0.0,0.736,0.264
vitaminD,general,Dan - Petach Tikva,09-13,0.809,0.188,0.003
iron,arab,Sharon - Shomron,19-21,0.245,0.721,0.034
iron,general,North,14-18,0.203,0.743,0.054000000000000006
albumin,haredi,Jerusalem,14-18,0.004,0.992,0.004
chol,arab,South,51-65,0.0,0.6679999999999999,0.332
albumin,arab,Central,04-08,0.023,0.977,0.0
b12,arab,North,51-65,0.004,0.843,0.153
transf,general,North,04-08,0.006999999999999999,0.9590000000000001,0.034
ldl,general,North,01-03,0.0,0.758,0.242
transf,arab,Dan - Petach Tikva,51-65,0.185,0.784,0.031
chol,general,Jerusalem,51-65,0.0,0.5870000000000001,0.413
hb,haredi,Haifa,04-08,0.107,0.893,0.0
chol,haredi,Dan - Petach Tikva,22-30,0.0,0.8590000000000001,0.141
iron,arab,North,80+,0.47700000000000004,0.517,0.006
ldl,haredi,North,66-79,0.0,0.47100000000000003,0.529
znb,arab,Jerusalem,19-21,0.081,0.884,0.035
folacid,general,Eilat,31-50,0.342,0.6579999999999999,0.0
ferritin,arab,Central,14-18,0.307,0.693,0.0
hba1c,general,Tel Aviv,04-08,0.0,0.894,0.106
ldl,haredi,Haifa,31-50,0.0,0.496,0.504
folacid,haredi,Central,09-13,0.27399999999999997,0.726,0.0
chol,arab,Dan - Petach Tikva,04-08,0.0,0.9670000000000001,0.033
ldl,general,Tel Aviv,09-13,0.0,0.7390000000000001,0.261
transf,general,Tel Aviv,09-13,0.005,0.92,0.075
ferritin,haredi,South,14-18,0.20199999999999999,0.7879999999999999,0.01
b12,arab,South,01-03,0.0,0.419,0.581
iron,arab,South,09-13,0.33799999999999997,0.588,0.07400000000000001
vitaminD,arab,North,09-13,0.773,0.214,0.013000000000000001
trig,general,South,31-50,0.0,0.7240000000000001,0.276
ferritin,general,Dan - Petach Tikva,31-50,0.11900000000000001,0.853,0.027999999999999997
transf,general,Haifa,80+,0.284,0.703,0.013000000000000001
chol,arab,Sharon - Shomron,01-03,0.0,0.961,0.039
nonhdl,arab,Jerusalem,04-08,0.0,0.961,0.039
hb,general,Haifa,01-03,0.147,0.852,0.001
b12,general,Dan - Petach Tikva,01-03,0.004,0.925,0.071
b12,haredi,Central,66-79,0.061,0.875,0.064
vitaminD,general,Jerusalem,01-03,0.635,0.359,0.006
ldl,general,Jerusalem,31-50,0.0,0.40299999999999997,0.597
transf,general,Tel Aviv,01-03,0.004,0.9540000000000001,0.042
trig,general,Sharon - Shomron,09-13,0.0,0.935,0.065
hdl,arab,Haifa,19-21,0.201,0.799,0.0
ldl,arab,Sharon - Shomron,01-03,0.0,0.7020000000000001,0.298
albumin,general,Haifa,14-18,0.002,0.96,0.038
hba1c,haredi,Central,09-13,0.001,0.8390000000000001,0.159
transf,general,Central,01-03,0.005,0.9620000000000001,0.034
ldl,general,Central,01-03,0.0,0.721,0.27899999999999997
transf,general,Central,04-08,0.004,0.9640000000000001,0.031
albumin,haredi,Dan - Petach Tikva,19-21,0.017,0.9740000000000001,0.009000000000000001
nonhdl,haredi,North,66-79,0.0,0.7240000000000001,0.276
b12,haredi,Haifa,31-50,0.059000000000000004,0.919,0.022000000000000002
vitaminD,general,South,22-30,0.7909999999999999,0.201,0.008
chol,arab,Dan - Petach Tikva,22-30,0.0,0.8640000000000001,0.136
ferritin,arab,Jerusalem,66-79,0.067,0.836,0.098
nonhdl,haredi,South,14-18,0.0,0.95,0.05
nonhdl,general,Tel Aviv,14-18,0.0,0.948,0.052000000000000005
b12,haredi,Jerusalem,19-21,0.079,0.9129999999999999,0.009000000000000001
folacid,general,Sharon - Shomron,80+,0.267,0.733,0.0
hb,haredi,Jerusalem,51-65,0.11199999999999999,0.878,0.011000000000000001
iron,haredi,Jerusalem,51-65,0.152,0.8240000000000001,0.025
hb,general,South,19-21,0.204,0.7929999999999999,0.003
folacid,general,Sharon - Shomron,66-79,0.209,0.7909999999999999,0.0
trig,general,Dan - Petach Tikva,31-50,0.0,0.76,0.24
ldl,haredi,Jerusalem,80+,0.0,0.593,0.40700000000000003
albumin,haredi,South,14-18,0.006999999999999999,0.987,0.006999999999999999
iron,arab,Jerusalem,09-13,0.318,0.626,0.055999999999999994
transf,arab,North,51-65,0.09,0.866,0.045
transf,arab,North,01-03,0.009000000000000001,0.9359999999999999,0.054000000000000006
chol,haredi,Sharon - Shomron,22-30,0.0,0.873,0.127
chol,haredi,Dan - Petach Tikva,19-21,0.0,0.927,0.073
chol,general,Sharon - Shomron,51-65,0.0,0.599,0.401
albumin,arab,Haifa,19-21,0.005,0.975,0.02
chol,general,Sharon - Shomron,01-03,0.0,0.975,0.025
trig,arab,Haifa,04-08,0.0,0.963,0.037000000000000005
znb,arab,Sharon - Shomron,19-21,0.1,0.8859999999999999,0.013999999999999999
nonhdl,arab,Haifa,19-21,0.0,0.93,0.07
transf,haredi,Jerusalem,09-13,0.001,0.9329999999999999,0.066
transf,general,Eilat,04-08,0.003,0.94,0.057
albumin,haredi,Central,19-21,0.04,0.948,0.012
hba1c,haredi,Central,22-30,0.001,0.8959999999999999,0.10300000000000001
folacid,general,Eilat,66-79,0.261,0.7390000000000001,0.0
b12,arab,Jerusalem,19-21,0.11599999999999999,0.88,0.004
folacid,general,North,22-30,0.23399999999999999,0.7659999999999999,0.0
albumin,general,Haifa,22-30,0.013000000000000001,0.971,0.015
nonhdl,general,Tel Aviv,22-30,0.0,0.8640000000000001,0.136
trig,haredi,Jerusalem,01-03,0.0,0.958,0.042
nonhdl,general,Dan - Petach Tikva,19-21,0.0,0.919,0.081
ferritin,general,Haifa,04-08,0.11599999999999999,0.883,0.002
vitaminD,general,North,14-18,0.605,0.345,0.05
folacid,general,Eilat,80+,0.35100000000000003,0.649,0.0
albumin,haredi,Haifa,04-08,0.0,0.992,0.008
iron,general,Dan - Petach Tikva,51-65,0.115,0.8590000000000001,0.026000000000000002
iron,haredi,Haifa,51-65,0.127,0.848,0.025
nonhdl,arab,Sharon - Shomron,19-21,0.0,0.9079999999999999,0.092
hba1c,general,Jerusalem,80+,0.0,0.41100000000000003,0.589
folacid,general,Tel Aviv,31-50,0.265,0.735,0.0
ferritin,haredi,Dan - Petach Tikva,01-03,0.313,0.6859999999999999,0.001
ldl,arab,Jerusalem,66-79,0.0,0.599,0.401
ldl,arab,Jerusalem,80+,0.0,0.626,0.374
b12,general,Haifa,31-50,0.065,0.92,0.016
transf,haredi,Central,01-03,0.017,0.9390000000000001,0.043
albumin,haredi,Central,14-18,0.003,0.992,0.005
folacid,haredi,Dan - Petach Tikva,01-03,0.11900000000000001,0.8809999999999999,0.0
hba1c,arab,North,51-65,0.0,0.34,0.66
ferritin,general,Haifa,51-65,0.047,0.897,0.055999999999999994
albumin,haredi,South,09-13,0.006999999999999999,0.993,0.0
b12,arab,Sharon - Shomron,31-50,0.08199999999999999,0.899,0.019
trig,arab,Sharon - Shomron,31-50,0.0,0.705,0.295
transf,haredi,Dan - Petach Tikva,22-30,0.018000000000000002,0.866,0.11599999999999999
hb,arab,Central,66-79,0.327,0.67,0.003
transf,haredi,Haifa,51-65,0.102,0.882,0.016
hb,haredi,North,14-18,0.336,0.638,0.026000000000000002
transf,general,Jerusalem,51-65,0.046,0.924,0.03
hdl,general,Central,04-08,0.121,0.879,0.0
albumin,general,Tel Aviv,14-18,0.002,0.9940000000000001,0.004
vitaminD,general,North,09-13,0.599,0.34700000000000003,0.054000000000000006
ldl,arab,South,01-03,0.0,0.7829999999999999,0.217
transf,haredi,Central,80+,0.299,0.682,0.019
trig,haredi,Dan - Petach Tikva,04-08,0.0,0.971,0.028999999999999998
hba1c,haredi,Dan - Petach Tikva,09-13,0.0,0.8690000000000001,0.131
hb,haredi,Dan - Petach Tikva,04-08,0.1,0.899,0.001
mgb,general,Central,66-79,0.051,0.9390000000000001,0.009000000000000001
hdl,arab,North,04-08,0.139,0.861,0.0
ldl,arab,South,51-65,0.0,0.42700000000000005,0.573
ldl,general,Dan - Petach Tikva,01-03,0.0,0.7390000000000001,0.261
transf,general,Dan - Petach Tikva,01-03,0.002,0.963,0.035
chol,general,Haifa,22-30,0.0,0.836,0.16399999999999998
b12,general,Central,31-50,0.071,0.9129999999999999,0.015
folacid,haredi,South,04-08,0.16699999999999998,0.833,0.0
trig,haredi,North,14-18,0.0,0.955,0.045
b12,haredi,South,22-30,0.009000000000000001,0.861,0.129
b12,arab,Central,22-30,0.11199999999999999,0.878,0.011000000000000001
chol,general,Tel Aviv,14-18,0.0,0.9440000000000001,0.055999999999999994
nonhdl,arab,Central,14-18,0.0,0.948,0.052000000000000005
b12,haredi,Haifa,80+,0.040999999999999995,0.8809999999999999,0.077
mgb,haredi,Jerusalem,04-08,0.008,0.537,0.455
b12,arab,Dan - Petach Tikva,14-18,0.059000000000000004,0.929,0.011000000000000001
znb,general,South,22-30,0.129,0.8420000000000001,0.03
hb,general,South,04-08,0.073,0.924,0.003
ldl,general,Central,14-18,0.0,0.7659999999999999,0.23399999999999999
hba1c,general,North,22-30,0.005,0.9279999999999999,0.067
hdl,haredi,Jerusalem,22-30,0.22,0.78,0.0
iron,general,Sharon - Shomron,09-13,0.185,0.723,0.091
albumin,general,South,19-21,0.047,0.948,0.006
hba1c,general,Sharon - Shomron,14-18,0.0,0.895,0.105
folacid,arab,Sharon - Shomron,51-65,0.316,0.684,0.0
chol,general,South,19-21,0.0,0.9229999999999999,0.077
transf,haredi,Dan - Petach Tikva,80+,0.259,0.721,0.021
hdl,arab,North,51-65,0.271,0.7290000000000001,0.0
hdl,general,Central,51-65,0.22399999999999998,0.7759999999999999,0.0
trig,general,Haifa,01-03,0.0,0.9740000000000001,0.026000000000000002
ferritin,haredi,Central,09-13,0.256,0.743,0.0
znb,general,Dan - Petach Tikva,01-03,0.10300000000000001,0.857,0.04
hb,general,Eilat,51-65,0.09,0.8909999999999999,0.019
albumin,haredi,North,31-50,0.036000000000000004,0.9640000000000001,0.0
nonhdl,haredi,Dan - Petach Tikva,09-13,0.0,0.966,0.034
trig,arab,Sharon - Shomron,66-79,0.0,0.677,0.32299999999999995
chol,haredi,Central,09-13,0.0,0.966,0.034
mgb,arab,Haifa,31-50,0.009000000000000001,0.981,0.01
iron,arab,Dan - Petach Tikva,22-30,0.21,0.7509999999999999,0.04
chol,arab,North,04-08,0.0,0.9590000000000001,0.040999999999999995
chol,haredi,Sharon - Shomron,14-18,0.0,0.946,0.054000000000000006
albumin,haredi,Central,09-13,0.006,0.991,0.003
chol,arab,Dan - Petach Tikva,80+,0.0,0.855,0.145
chol,general,Central,04-08,0.0,0.945,0.055
mgb,haredi,Dan - Petach Tikva,31-50,0.031,0.9590000000000001,0.009000000000000001
trig,arab,Jerusalem,19-21,0.0,0.902,0.098
transf,arab,Haifa,80+,0.327,0.67,0.003
nonhdl,general,Eilat,04-08,0.0,0.9390000000000001,0.061
albumin,arab,Haifa,09-13,0.003,0.9890000000000001,0.008
albumin,arab,Haifa,51-65,0.012,0.987,0.001
hb,arab,Dan - Petach Tikva,09-13,0.345,0.649,0.006
b12,arab,North,80+,0.01,0.767,0.223
mgb,general,Tel Aviv,09-13,0.005,0.794,0.201
chol,arab,Haifa,09-13,0.0,0.965,0.035
albumin,haredi,Dan - Petach Tikva,51-65,0.013999999999999999,0.986,0.0
trig,general,Jerusalem,66-79,0.0,0.713,0.287
folacid,arab,Haifa,22-30,0.389,0.611,0.0
znb,general,Sharon - Shomron,22-30,0.086,0.8909999999999999,0.023
hb,general,Sharon - Shomron,22-30,0.158,0.8390000000000001,0.003
chol,arab,Jerusalem,01-03,0.0,0.9620000000000001,0.038
znb,haredi,Central,14-18,0.037000000000000005,0.945,0.018000000000000002
hb,general,Sharon - Shomron,04-08,0.055,0.9440000000000001,0.001
hb,arab,North,31-50,0.233,0.7609999999999999,0.006
hba1c,arab,Jerusalem,31-50,0.001,0.7709999999999999,0.228
iron,arab,Sharon - Shomron,66-79,0.391,0.602,0.008
nonhdl,haredi,North,31-50,0.0,0.706,0.294
hba1c,arab,North,19-21,0.001,0.927,0.071
vitaminD,haredi,Central,22-30,0.884,0.107,0.009000000000000001
hdl,arab,Sharon - Shomron,51-65,0.327,0.6729999999999999,0.0
trig,general,Tel Aviv,01-03,0.0,0.963,0.037000000000000005
ferritin,haredi,Dan - Petach Tikva,09-13,0.313,0.687,0.0
trig,general,Jerusalem,31-50,0.0,0.75,0.25
nonhdl,general,Haifa,31-50,0.0,0.708,0.292
nonhdl,general,Haifa,80+,0.0,0.7879999999999999,0.212
folacid,arab,South,51-65,0.32899999999999996,0.6709999999999999,0.0
nonhdl,general,South,19-21,0.0,0.934,0.066
trig,haredi,Haifa,31-50,0.0,0.763,0.237
iron,general,South,51-65,0.17600000000000002,0.802,0.022000000000000002
hdl,general,Dan - Petach Tikva,51-65,0.22,0.78,0.0
folacid,general,Jerusalem,80+,0.278,0.722,0.0
albumin,general,Eilat,22-30,0.043,0.945,0.012
transf,haredi,South,19-21,0.019,0.893,0.087
hb,arab,Sharon - Shomron,14-18,0.344,0.629,0.027999999999999997
iron,haredi,Dan - Petach Tikva,14-18,0.193,0.752,0.055
transf,general,Haifa,19-21,0.03,0.882,0.08800000000000001
hba1c,general,South,66-79,0.001,0.342,0.6579999999999999
ldl,arab,Dan - Petach Tikva,09-13,0.0,0.7959999999999999,0.204
ldl,arab,South,80+,0.0,0.5489999999999999,0.451
